0 0
1 36
6.72150E-03 4.013E+02 3.694E+02
6.72150E-03 5.456E+02 4.939E+02
6.92080E-03 5.135E+02 4.614E+02
7.12600E-03 4.723E+02 4.293E+02
7.12600E-03 5.448E+02 4.936E+02
8.00000E-03 4.094E+02 3.739E+02
1.00000E-02 2.300E+02 2.125E+02
1.50000E-02 7.925E+01 7.376E+01
2.00000E-02 3.684E+01 3.407E+01
3.00000E-02 1.247E+01 1.121E+01
4.00000E-02 5.809E+00 5.033E+00
4.35689E-02 4.642E+00 3.962E+00
4.35689E-02 2.366E+01 7.296E+00
5.00000E-02 1.650E+01 6.418E+00
6.00000E-02 1.033E+01 4.928E+00
8.00000E-02 4.839E+00 2.815E+00
1.00000E-01 2.687E+00 1.706E+00
1.50000E-01 9.522E-01 6.376E-01
2.00000E-01 4.844E-01 3.133E-01
3.00000E-01 2.178E-01 1.236E-01
4.00000E-01 1.412E-01 7.177E-02
5.00000E-01 1.083E-01 5.157E-02
6.00000E-01 9.040E-02 4.174E-02
8.00000E-01 7.127E-02 3.258E-02
1.00000E+00 6.072E-02 2.823E-02
1.25000E+00 5.262E-02 2.505E-02
1.50000E+00 4.769E-02 2.318E-02
2.00000E+00 4.236E-02 2.148E-02
3.00000E+00 3.856E-02 2.129E-02
4.00000E+00 3.776E-02 2.233E-02
5.00000E+00 3.806E-02 2.360E-02
6.00000E+00 3.879E-02 2.483E-02
8.00000E+00 4.081E-02 2.701E-02
1.00000E+01 4.304E-02 2.876E-02
1.50000E+01 4.832E-02 3.159E-02
2.00000E+01 5.257E-02 3.283E-02
61 60
1.00000E-03 2.056E+03 2.046E+03
1.01336E-03 2.007E+03 1.997E+03
1.02690E-03 1.959E+03 1.949E+03
1.02690E-03 2.729E+03 2.715E+03
1.03913E-03 3.894E+03 3.874E+03
1.05150E-03 5.830E+03 5.801E+03
1.05150E-03 7.242E+03 7.205E+03
1.19448E-03 7.232E+03 7.196E+03
1.35690E-03 5.687E+03 5.660E+03
1.35690E-03 6.555E+03 6.524E+03
1.41299E-03 5.985E+03 5.956E+03
1.47140E-03 5.466E+03 5.439E+03
1.47140E-03 5.799E+03 5.770E+03
1.50000E-03 5.553E+03 5.526E+03
1.65300E-03 4.497E+03 4.474E+03
1.65300E-03 4.699E+03 4.676E+03
2.00000E-03 3.048E+03 3.031E+03
3.00000E-03 1.162E+03 1.152E+03
4.00000E-03 5.709E+02 5.633E+02
5.00000E-03 3.260E+02 3.196E+02
6.00000E-03 2.053E+02 1.998E+02
6.45930E-03 1.702E+02 1.649E+02
6.45930E-03 4.678E+02 4.267E+02
6.73036E-03 4.226E+02 3.864E+02
7.01280E-03 3.805E+02 3.487E+02
7.01280E-03 5.174E+02 4.657E+02
7.21737E-03 4.884E+02 4.359E+02
7.42790E-03 4.494E+02 4.062E+02
7.42790E-03 5.184E+02 4.669E+02
8.00000E-03 4.314E+02 3.908E+02
1.00000E-02 2.440E+02 2.240E+02
1.50000E-02 8.411E+01 7.799E+01
2.00000E-02 3.916E+01 3.614E+01
3.00000E-02 1.327E+01 1.193E+01
4.00000E-02 6.181E+00 5.366E+00
4.51840E-02 4.491E+00 3.816E+00
4.51840E-02 2.265E+01 6.930E+00
5.00000E-02 1.735E+01 6.363E+00
6.00000E-02 1.087E+01 4.989E+00
8.00000E-02 5.107E+00 2.904E+00
1.00000E-01 2.840E+00 1.776E+00
1.50000E-01 1.005E+00 6.699E-01
2.00000E-01 5.098E-01 3.302E-01
3.00000E-01 2.273E-01 1.301E-01
4.00000E-01 1.462E-01 7.517E-02
5.00000E-01 1.115E-01 5.369E-02
6.00000E-01 9.276E-02 4.323E-02
8.00000E-01 7.280E-02 3.349E-02
1.00000E+00 6.188E-02 2.889E-02
1.25000E+00 5.350E-02 2.553E-02
1.50000E+00 4.849E-02 2.360E-02
2.00000E+00 4.308E-02 2.184E-02
3.00000E+00 3.925E-02 2.166E-02
4.00000E+00 3.849E-02 2.273E-02
5.00000E+00 3.882E-02 2.405E-02
6.00000E+00 3.959E-02 2.532E-02
8.00000E+00 4.169E-02 2.754E-02
1.00000E+01 4.401E-02 2.933E-02
1.50000E+01 4.946E-02 3.222E-02
2.00000E+01 5.380E-02 3.344E-02
62 60
1.00000E-03 2.107E+03 2.097E+03
1.03933E-03 1.963E+03 1.953E+03
1.08020E-03 1.827E+03 1.817E+03
1.08020E-03 2.635E+03 2.620E+03
1.09302E-03 3.837E+03 3.816E+03
1.10600E-03 5.613E+03 5.582E+03
1.10600E-03 6.852E+03 6.814E+03
1.25312E-03 6.641E+03 6.605E+03
1.41980E-03 5.262E+03 5.234E+03
1.41980E-03 6.072E+03 6.039E+03
1.50000E-03 5.358E+03 5.329E+03
1.54070E-03 5.046E+03 5.018E+03
1.54070E-03 5.355E+03 5.325E+03
1.62921E-03 4.740E+03 4.714E+03
1.72280E-03 4.189E+03 4.165E+03
1.72280E-03 4.376E+03 4.352E+03
2.00000E-03 3.120E+03 3.102E+03
3.00000E-03 1.193E+03 1.183E+03
4.00000E-03 5.873E+02 5.795E+02
5.00000E-03 3.356E+02 3.291E+02
6.00000E-03 2.115E+02 2.059E+02
6.71620E-03 1.587E+02 1.536E+02
6.71620E-03 4.334E+02 3.933E+02
7.00767E-03 3.898E+02 3.547E+02
7.31180E-03 3.496E+02 3.189E+02
7.31180E-03 4.756E+02 4.255E+02
7.52130E-03 4.501E+02 3.988E+02
7.73680E-03 4.141E+02 3.721E+02
7.73680E-03 4.777E+02 4.276E+02
8.00000E-03 4.401E+02 3.951E+02
1.00000E-02 2.499E+02 2.278E+02
1.50000E-02 8.633E+01 7.972E+01
2.00000E-02 4.025E+01 3.706E+01
3.00000E-02 1.365E+01 1.227E+01
4.00000E-02 6.362E+00 5.532E+00
4.68342E-02 4.208E+00 3.562E+00
4.68342E-02 2.100E+01 6.378E+00
5.00000E-02 1.774E+01 6.094E+00
6.00000E-02 1.107E+01 4.872E+00
8.00000E-02 5.212E+00 2.893E+00
1.00000E-01 2.901E+00 1.786E+00
1.50000E-01 1.027E+00 6.806E-01
2.00000E-01 5.192E-01 3.366E-01
3.00000E-01 2.296E-01 1.326E-01
4.00000E-01 1.466E-01 7.620E-02
5.00000E-01 1.112E-01 5.411E-02
6.00000E-01 9.218E-02 4.334E-02
8.00000E-01 7.201E-02 3.333E-02
1.00000E+00 6.106E-02 2.862E-02
1.25000E+00 5.271E-02 2.522E-02
1.50000E+00 4.773E-02 2.325E-02
2.00000E+00 4.240E-02 2.150E-02
3.00000E+00 3.868E-02 2.133E-02
4.00000E+00 3.797E-02 2.241E-02
5.00000E+00 3.833E-02 2.372E-02
6.00000E+00 3.912E-02 2.498E-02
8.00000E+00 4.124E-02 2.719E-02
1.00000E+01 4.355E-02 2.896E-02
1.50000E+01 4.899E-02 3.180E-02
2.00000E+01 5.335E-02 3.302E-02
63 59
1.00000E-03 2.216E+03 2.206E+03
1.06344E-03 1.978E+03 1.968E+03
1.13090E-03 1.763E+03 1.753E+03
1.13090E-03 2.443E+03 2.428E+03
1.14565E-03 3.617E+03 3.595E+03
1.16060E-03 5.416E+03 5.382E+03
1.16060E-03 6.540E+03 6.498E+03
1.31087E-03 6.291E+03 6.253E+03
1.48060E-03 5.031E+03 5.001E+03
1.48060E-03 5.810E+03 5.774E+03
1.50000E-03 5.624E+03 5.590E+03
1.61390E-03 4.771E+03 4.742E+03
1.61390E-03 5.064E+03 5.034E+03
1.70441E-03 4.492E+03 4.465E+03
1.80000E-03 3.980E+03 3.955E+03
1.80000E-03 4.158E+03 4.132E+03
2.00000E-03 3.278E+03 3.258E+03
3.00000E-03 1.256E+03 1.245E+03
4.00000E-03 6.193E+02 6.111E+02
5.00000E-03 3.542E+02 3.474E+02
6.00000E-03 2.234E+02 2.175E+02
6.97690E-03 1.522E+02 1.471E+02
6.97690E-03 4.127E+02 3.725E+02
7.28997E-03 3.696E+02 3.346E+02
7.61710E-03 3.302E+02 2.998E+02
7.61710E-03 4.492E+02 3.993E+02
8.00000E-03 3.989E+02 3.560E+02
8.05200E-03 3.921E+02 3.502E+02
8.05200E-03 4.524E+02 4.024E+02
1.00000E-02 2.629E+02 2.378E+02
1.50000E-02 9.087E+01 8.352E+01
2.00000E-02 4.242E+01 3.895E+01
3.00000E-02 1.441E+01 1.295E+01
4.00000E-02 6.716E+00 5.848E+00
4.85190E-02 4.051E+00 3.414E+00
4.85190E-02 2.001E+01 6.036E+00
5.00000E-02 1.850E+01 5.927E+00
6.00000E-02 1.155E+01 4.863E+00
8.00000E-02 5.455E+00 2.953E+00
1.00000E-01 3.040E+00 1.841E+00
1.50000E-01 1.076E+00 7.088E-01
2.00000E-01 5.425E-01 3.518E-01
3.00000E-01 2.380E-01 1.385E-01
4.00000E-01 1.509E-01 7.927E-02
5.00000E-01 1.139E-01 5.598E-02
6.00000E-01 9.404E-02 4.462E-02
8.00000E-01 7.312E-02 3.406E-02
1.00000E+00 6.186E-02 2.912E-02
1.25000E+00 5.331E-02 2.557E-02
1.50000E+00 4.822E-02 2.353E-02
2.00000E+00 4.285E-02 2.173E-02
3.00000E+00 3.913E-02 2.158E-02
4.00000E+00 3.845E-02 2.269E-02
5.00000E+00 3.885E-02 2.404E-02
6.00000E+00 3.967E-02 2.532E-02
8.00000E+00 4.185E-02 2.758E-02
1.00000E+01 4.422E-02 2.938E-02
1.50000E+01 4.980E-02 3.228E-02
2.00000E+01 5.423E-02 3.351E-02
64 59
1.00000E-03 2.291E+03 2.281E+03
1.08867E-03 1.960E+03 1.949E+03
1.18520E-03 1.668E+03 1.658E+03
1.18520E-03 1.931E+03 1.919E+03
1.20109E-03 2.527E+03 2.510E+03
1.21720E-03 3.961E+03 3.934E+03
1.21720E-03 4.764E+03 4.731E+03
1.50000E-03 5.041E+03 5.008E+03
1.54400E-03 4.701E+03 4.670E+03
1.54400E-03 5.432E+03 5.395E+03
1.61454E-03 4.900E+03 4.867E+03
1.68830E-03 4.421E+03 4.391E+03
1.68830E-03 4.694E+03 4.662E+03
1.78195E-03 4.164E+03 4.136E+03
1.88080E-03 3.691E+03 3.666E+03
1.88080E-03 3.854E+03 3.829E+03
2.00000E-03 3.360E+03 3.337E+03
3.00000E-03 1.292E+03 1.280E+03
4.00000E-03 6.380E+02 6.296E+02
5.00000E-03 3.653E+02 3.584E+02
6.00000E-03 2.305E+02 2.246E+02
7.24280E-03 1.429E+02 1.379E+02
7.24280E-03 3.844E+02 3.452E+02
7.57876E-03 3.427E+02 3.088E+02
7.93030E-03 3.049E+02 2.755E+02
7.93030E-03 4.149E+02 3.665E+02
8.00000E-03 4.068E+02 3.595E+02
8.37560E-03 3.631E+02 3.223E+02
8.37560E-03 4.190E+02 3.702E+02
1.00000E-02 2.693E+02 2.416E+02
1.50000E-02 9.335E+01 8.538E+01
2.00000E-02 4.363E+01 3.994E+01
3.00000E-02 1.484E+01 1.333E+01
4.00000E-02 6.920E+00 6.033E+00
5.00000E-02 3.859E+00 3.242E+00
5.02391E-02 3.812E+00 3.199E+00
5.02391E-02 1.864E+01 5.585E+00
6.00000E-02 1.175E+01 4.722E+00
8.00000E-02 5.573E+00 2.937E+00
1.00000E-01 3.109E+00 1.849E+00
1.50000E-01 1.100E+00 7.197E-01
2.00000E-01 5.534E-01 3.584E-01
3.00000E-01 2.410E-01 1.409E-01
4.00000E-01 1.517E-01 8.039E-02
5.00000E-01 1.139E-01 5.650E-02
6.00000E-01 9.371E-02 4.483E-02
8.00000E-01 7.252E-02 3.399E-02
1.00000E+00 6.120E-02 2.893E-02
1.25000E+00 5.262E-02 2.530E-02
1.50000E+00 4.759E-02 2.325E-02
2.00000E+00 4.228E-02 2.144E-02
3.00000E+00 3.865E-02 2.129E-02
4.00000E+00 3.802E-02 2.241E-02
5.00000E+00 3.844E-02 2.374E-02
6.00000E+00 3.928E-02 2.502E-02
8.00000E+00 4.147E-02 2.725E-02
1.00000E+01 4.384E-02 2.902E-02
1.50000E+01 4.943E-02 3.188E-02
2.00000E+01 5.385E-02 3.306E-02
65 59
1.00000E-03 2.396E+03 2.386E+03
1.11409E-03 1.956E+03 1.946E+03
1.24120E-03 1.591E+03 1.581E+03
1.24120E-03 2.337E+03 2.321E+03
1.25799E-03 3.515E+03 3.488E+03
1.27500E-03 5.023E+03 4.984E+03
1.27500E-03 5.928E+03 5.881E+03
1.50000E-03 5.314E+03 5.274E+03
1.61130E-03 4.464E+03 4.431E+03
1.61130E-03 5.164E+03 5.125E+03
1.68769E-03 4.635E+03 4.601E+03
1.76770E-03 4.166E+03 4.135E+03
1.76770E-03 4.424E+03 4.391E+03
1.86493E-03 3.929E+03 3.899E+03
1.96750E-03 3.482E+03 3.456E+03
1.96750E-03 3.638E+03 3.611E+03
2.00000E-03 3.507E+03 3.481E+03
3.00000E-03 1.354E+03 1.342E+03
4.00000E-03 6.697E+02 6.607E+02
5.00000E-03 3.838E+02 3.765E+02
6.00000E-03 2.423E+02 2.362E+02
7.51400E-03 1.368E+02 1.318E+02
7.51400E-03 3.658E+02 3.266E+02
8.00000E-03 3.133E+02 2.810E+02
8.25160E-03 2.881E+02 2.590E+02
8.25160E-03 3.925E+02 3.443E+02
8.47673E-03 3.684E+02 3.239E+02
8.70800E-03 3.441E+02 3.033E+02
8.70800E-03 3.970E+02 3.483E+02
1.00000E-02 2.815E+02 2.502E+02
1.50000E-02 9.802E+01 8.914E+01
2.00000E-02 4.588E+01 4.184E+01
3.00000E-02 1.563E+01 1.402E+01
4.00000E-02 7.288E+00 6.357E+00
5.00000E-02 4.064E+00 3.422E+00
5.19957E-02 3.672E+00 3.068E+00
5.19957E-02 1.777E+01 5.291E+00
6.00000E-02 1.223E+01 4.673E+00
8.00000E-02 5.826E+00 2.986E+00
1.00000E-01 3.253E+00 1.899E+00
1.50000E-01 1.151E+00 7.474E-01
2.00000E-01 5.775E-01 3.736E-01
3.00000E-01 2.498E-01 1.470E-01
4.00000E-01 1.562E-01 8.354E-02
5.00000E-01 1.167E-01 5.842E-02
6.00000E-01 9.562E-02 4.614E-02
8.00000E-01 7.365E-02 3.474E-02
1.00000E+00 6.196E-02 2.942E-02
1.25000E+00 5.321E-02 2.565E-02
1.50000E+00 4.808E-02 2.352E-02
2.00000E+00 4.272E-02 2.166E-02
3.00000E+00 3.908E-02 2.151E-02
4.00000E+00 3.848E-02 2.266E-02
5.00000E+00 3.894E-02 2.402E-02
6.00000E+00 3.981E-02 2.532E-02
8.00000E+00 4.206E-02 2.758E-02
1.00000E+01 4.449E-02 2.937E-02
1.50000E+01 5.017E-02 3.224E-02
2.00000E+01 5.470E-02 3.343E-02
66 58
1.00000E-03 2.494E+03 2.483E+03
1.13794E-03 1.953E+03 1.943E+03
1.29490E-03 1.521E+03 1.511E+03
1.29490E-03 2.173E+03 2.156E+03
1.31356E-03 3.293E+03 3.265E+03
1.33250E-03 4.745E+03 4.704E+03
1.33250E-03 5.551E+03 5.502E+03
1.50000E-03 5.550E+03 5.503E+03
1.67560E-03 4.229E+03 4.194E+03
1.67560E-03 4.896E+03 4.855E+03
1.75674E-03 4.382E+03 4.345E+03
1.84180E-03 3.924E+03 3.892E+03
1.84180E-03 4.168E+03 4.133E+03
2.00000E-03 3.467E+03 3.438E+03
2.04680E-03 3.286E+03 3.259E+03
2.04680E-03 3.433E+03 3.404E+03
3.00000E-03 1.405E+03 1.391E+03
4.00000E-03 6.953E+02 6.858E+02
5.00000E-03 3.988E+02 3.913E+02
6.00000E-03 2.520E+02 2.456E+02
7.79010E-03 1.299E+02 1.249E+02
7.79010E-03 3.437E+02 3.051E+02
8.00000E-03 3.269E+02 2.906E+02
8.58060E-03 2.695E+02 2.410E+02
8.58060E-03 3.672E+02 3.198E+02
8.81013E-03 3.452E+02 3.013E+02
9.04580E-03 3.228E+02 2.826E+02
9.04580E-03 3.725E+02 3.245E+02
1.00000E-02 2.902E+02 2.554E+02
1.50000E-02 1.016E+02 9.187E+01
2.00000E-02 4.765E+01 4.328E+01
3.00000E-02 1.625E+01 1.456E+01
4.00000E-02 7.582E+00 6.616E+00
5.00000E-02 4.227E+00 3.566E+00
5.37885E-02 3.500E+00 2.911E+00
5.37885E-02 1.676E+01 4.961E+00
6.00000E-02 1.259E+01 4.554E+00
8.00000E-02 6.012E+00 2.993E+00
1.00000E-01 3.360E+00 1.925E+00
1.50000E-01 1.189E+00 7.660E-01
2.00000E-01 5.953E-01 3.846E-01
3.00000E-01 2.558E-01 1.514E-01
4.00000E-01 1.590E-01 8.578E-02
5.00000E-01 1.181E-01 5.971E-02
6.00000E-01 9.644E-02 4.694E-02
8.00000E-01 7.393E-02 3.509E-02
1.00000E+00 6.204E-02 2.958E-02
1.25000E+00 5.318E-02 2.570E-02
1.50000E+00 4.801E-02 2.352E-02
2.00000E+00 4.265E-02 2.163E-02
3.00000E+00 3.905E-02 2.149E-02
4.00000E+00 3.848E-02 2.264E-02
5.00000E+00 3.896E-02 2.401E-02
6.00000E+00 3.986E-02 2.532E-02
8.00000E+00 4.214E-02 2.758E-02
1.00000E+01 4.460E-02 2.938E-02
1.50000E+01 5.033E-02 3.223E-02
2.00000E+01 5.492E-02 3.342E-02
67 59
1.00000E-03 2.616E+03 2.605E+03
1.16250E-03 1.961E+03 1.951E+03
1.35140E-03 1.462E+03 1.452E+03
1.35140E-03 2.108E+03 2.091E+03
1.37130E-03 3.193E+03 3.164E+03
1.39150E-03 4.528E+03 4.485E+03
1.39150E-03 5.239E+03 5.187E+03
1.50000E-03 5.847E+03 5.790E+03
1.74120E-03 4.038E+03 4.001E+03
1.74120E-03 4.677E+03 4.633E+03
1.82975E-03 4.161E+03 4.122E+03
1.92280E-03 3.703E+03 3.669E+03
1.92280E-03 3.934E+03 3.898E+03
2.00000E-03 3.590E+03 3.558E+03
2.12830E-03 3.127E+03 3.099E+03
2.12830E-03 3.266E+03 3.236E+03
3.00000E-03 1.465E+03 1.450E+03
4.00000E-03 7.264E+02 7.164E+02
5.00000E-03 4.170E+02 4.091E+02
6.00000E-03 2.636E+02 2.570E+02
8.00000E-03 1.271E+02 1.220E+02
8.07110E-03 1.242E+02 1.192E+02
8.07110E-03 3.283E+02 2.897E+02
8.48389E-03 2.889E+02 2.560E+02
8.91780E-03 2.540E+02 2.260E+02
8.91780E-03 3.463E+02 2.994E+02
9.15290E-03 3.259E+02 2.825E+02
9.39420E-03 3.051E+02 2.652E+02
9.39420E-03 3.520E+02 3.044E+02
1.00000E-02 3.012E+02 2.623E+02
1.50000E-02 1.060E+02 9.521E+01
2.00000E-02 4.980E+01 4.504E+01
3.00000E-02 1.701E+01 1.521E+01
4.00000E-02 7.940E+00 6.928E+00
5.00000E-02 4.425E+00 3.740E+00
5.56177E-02 3.361E+00 2.783E+00
5.56177E-02 1.592E+01 4.697E+00
6.00000E-02 1.309E+01 4.466E+00
8.00000E-02 6.244E+00 3.015E+00
1.00000E-01 3.492E+00 1.961E+00
1.50000E-01 1.236E+00 7.901E-01
2.00000E-01 6.178E-01 3.984E-01
3.00000E-01 2.639E-01 1.570E-01
4.00000E-01 1.629E-01 8.869E-02
5.00000E-01 1.205E-01 6.145E-02
6.00000E-01 9.800E-02 4.811E-02
8.00000E-01 7.477E-02 3.571E-02
1.00000E+00 6.257E-02 2.997E-02
1.25000E+00 5.351E-02 2.593E-02
1.50000E+00 4.828E-02 2.369E-02
2.00000E+00 4.289E-02 2.175E-02
3.00000E+00 3.930E-02 2.161E-02
4.00000E+00 3.877E-02 2.279E-02
5.00000E+00 3.927E-02 2.417E-02
6.00000E+00 4.020E-02 2.549E-02
8.00000E+00 4.253E-02 2.777E-02
1.00000E+01 4.504E-02 2.958E-02
1.50000E+01 5.088E-02 3.245E-02
2.00000E+01 5.551E-02 3.363E-02
68 59
1.00000E-03 2.748E+03 2.737E+03
1.18714E-03 1.978E+03 1.967E+03
1.40930E-03 1.408E+03 1.397E+03
1.40930E-03 2.069E+03 2.051E+03
1.43113E-03 3.170E+03 3.138E+03
1.45330E-03 4.339E+03 4.293E+03
1.45330E-03 4.952E+03 4.898E+03
1.50000E-03 6.069E+03 6.003E+03
1.81180E-03 3.841E+03 3.802E+03
1.81180E-03 4.452E+03 4.406E+03
2.00000E-03 3.523E+03 3.488E+03
2.00580E-03 3.499E+03 3.464E+03
2.00580E-03 3.717E+03 3.680E+03
2.10376E-03 3.337E+03 3.304E+03
2.20650E-03 2.995E+03 2.965E+03
2.20650E-03 3.127E+03 3.096E+03
3.00000E-03 1.526E+03 1.510E+03
4.00000E-03 7.587E+02 7.480E+02
5.00000E-03 4.359E+02 4.276E+02
6.00000E-03 2.757E+02 2.688E+02
8.00000E-03 1.330E+02 1.278E+02
8.35790E-03 1.190E+02 1.140E+02
8.35790E-03 3.126E+02 2.741E+02
8.79944E-03 2.799E+02 2.412E+02
9.26430E-03 2.397E+02 2.121E+02
9.26430E-03 3.271E+02 2.806E+02
9.50468E-03 3.080E+02 2.650E+02
9.75130E-03 2.886E+02 2.491E+02
9.75130E-03 3.330E+02 2.858E+02
1.00000E-02 3.129E+02 2.694E+02
1.50000E-02 1.106E+02 9.860E+01
2.00000E-02 5.204E+01 4.683E+01
3.00000E-02 1.780E+01 1.588E+01
4.00000E-02 8.315E+00 7.253E+00
5.00000E-02 4.634E+00 3.922E+00
5.74855E-02 3.232E+00 2.664E+00
5.74855E-02 1.514E+01 4.442E+00
6.00000E-02 1.362E+01 4.349E+00
8.00000E-02 6.478E+00 3.028E+00
1.00000E-01 3.628E+00 1.995E+00
1.50000E-01 1.285E+00 8.141E-01
2.00000E-01 6.415E-01 4.125E-01
3.00000E-01 2.724E-01 1.629E-01
4.00000E-01 1.672E-01 9.173E-02
5.00000E-01 1.230E-01 6.329E-02
6.00000E-01 9.968E-02 4.934E-02
8.00000E-01 7.569E-02 3.638E-02
1.00000E+00 6.317E-02 3.040E-02
1.25000E+00 5.392E-02 2.620E-02
1.50000E+00 4.860E-02 2.388E-02
2.00000E+00 4.317E-02 2.190E-02
3.00000E+00 3.958E-02 2.176E-02
4.00000E+00 3.907E-02 2.295E-02
5.00000E+00 3.961E-02 2.435E-02
6.00000E+00 4.056E-02 2.569E-02
8.00000E+00 4.294E-02 2.799E-02
1.00000E+01 4.549E-02 2.981E-02
1.50000E+01 5.141E-02 3.268E-02
2.00000E+01 5.613E-02 3.387E-02
69 58
1.00000E-03 2.899E+03 2.888E+03
1.21149E-03 1.995E+03 1.984E+03
1.46770E-03 1.362E+03 1.352E+03
1.46770E-03 1.919E+03 1.901E+03
1.50000E-03 3.937E+03 3.892E+03
1.51460E-03 4.145E+03 4.098E+03
1.51460E-03 4.830E+03 4.773E+03
1.68946E-03 4.446E+03 4.395E+03
1.88450E-03 3.668E+03 3.627E+03
1.88450E-03 4.254E+03 4.206E+03
2.00000E-03 3.686E+03 3.646E+03
2.08980E-03 3.326E+03 3.290E+03
2.08980E-03 3.534E+03 3.495E+03
2.19562E-03 3.160E+03 3.125E+03
2.30680E-03 2.821E+03 2.791E+03
2.30680E-03 2.945E+03 2.914E+03
3.00000E-03 1.594E+03 1.576E+03
4.00000E-03 7.946E+02 7.831E+02
5.00000E-03 4.569E+02 4.482E+02
6.00000E-03 2.892E+02 2.820E+02
8.00000E-03 1.397E+02 1.342E+02
8.64800E-03 1.146E+02 1.096E+02
8.64800E-03 2.991E+02 2.606E+02
9.11959E-03 2.609E+02 2.284E+02
9.61690E-03 2.274E+02 2.001E+02
9.61690E-03 3.101E+02 2.640E+02
1.00000E-02 2.830E+02 2.420E+02
1.01157E-02 2.745E+02 2.351E+02
1.01157E-02 3.167E+02 2.697E+02
1.50000E-02 1.157E+02 1.023E+02
2.00000E-02 5.453E+01 4.882E+01
3.00000E-02 1.868E+01 1.663E+01
4.00000E-02 8.735E+00 7.615E+00
5.00000E-02 4.867E+00 4.124E+00
5.93896E-02 3.122E+00 2.562E+00
5.93896E-02 1.200E+01 4.721E+00
6.00000E-02 1.409E+01 4.203E+00
8.00000E-02 6.741E+00 3.044E+00
1.00000E-01 3.780E+00 2.033E+00
1.50000E-01 1.340E+00 8.410E-01
2.00000E-01 6.682E-01 4.283E-01
3.00000E-01 2.822E-01 1.695E-01
4.00000E-01 1.722E-01 9.522E-02
5.00000E-01 1.261E-01 6.544E-02
6.00000E-01 1.018E-01 5.081E-02
8.00000E-01 7.693E-02 3.721E-02
1.00000E+00 6.404E-02 3.095E-02
1.25000E+00 5.455E-02 2.658E-02
1.50000E+00 4.912E-02 2.417E-02
2.00000E+00 4.362E-02 2.214E-02
3.00000E+00 4.002E-02 2.199E-02
4.00000E+00 3.954E-02 2.321E-02
5.00000E+00 4.010E-02 2.463E-02
6.00000E+00 4.108E-02 2.598E-02
8.00000E+00 4.352E-02 2.832E-02
1.00000E+01 4.612E-02 3.016E-02
1.50000E+01 5.216E-02 3.305E-02
2.00000E+01 5.698E-02 3.424E-02
70 58
1.00000E-03 3.017E+03 3.006E+03
1.50000E-03 1.350E+03 1.340E+03
1.52780E-03 1.300E+03 1.289E+03
1.52780E-03 1.965E+03 1.944E+03
1.55186E-03 2.949E+03 2.914E+03
1.57630E-03 3.908E+03 3.859E+03
1.57630E-03 4.540E+03 4.482E+03
1.75313E-03 4.200E+03 4.146E+03
1.94980E-03 3.495E+03 3.453E+03
1.94980E-03 4.054E+03 4.004E+03
2.00000E-03 3.797E+03 3.751E+03
2.17300E-03 3.128E+03 3.091E+03
2.17300E-03 3.323E+03 3.284E+03
2.28278E-03 2.970E+03 2.935E+03
2.39810E-03 2.652E+03 2.621E+03
2.39810E-03 2.769E+03 2.737E+03
3.00000E-03 1.640E+03 1.620E+03
4.00000E-03 8.193E+02 8.072E+02
5.00000E-03 4.717E+02 4.626E+02
6.00000E-03 2.988E+02 2.913E+02
8.00000E-03 1.444E+02 1.389E+02
8.94360E-03 1.088E+02 1.039E+02
8.94360E-03 2.824E+02 2.444E+02
9.44675E-03 2.511E+02 2.134E+02
9.97820E-03 2.128E+02 1.862E+02
9.97820E-03 2.906E+02 2.455E+02
1.00000E-02 2.893E+02 2.444E+02
1.04864E-02 2.577E+02 2.189E+02
1.04864E-02 2.973E+02 2.512E+02
1.50000E-02 1.193E+02 1.047E+02
2.00000E-02 5.628E+01 5.012E+01
3.00000E-02 1.932E+01 1.716E+01
4.00000E-02 9.040E+00 7.875E+00
5.00000E-02 5.038E+00 4.273E+00
6.00000E-02 3.147E+00 2.584E+00
6.13323E-02 2.975E+00 2.432E+00
6.13323E-02 1.365E+01 3.964E+00
8.00000E-02 6.909E+00 3.008E+00
1.00000E-01 3.881E+00 2.038E+00
1.50000E-01 1.378E+00 8.554E-01
2.00000E-01 6.860E-01 4.381E-01
3.00000E-01 2.882E-01 1.737E-01
4.00000E-01 1.749E-01 9.741E-02
5.00000E-01 1.274E-01 6.671E-02
6.00000E-01 1.025E-01 5.159E-02
8.00000E-01 7.710E-02 3.754E-02
1.00000E+00 6.397E-02 3.107E-02
1.25000E+00 5.439E-02 2.658E-02
1.50000E+00 4.895E-02 2.413E-02
2.00000E+00 4.347E-02 2.208E-02
3.00000E+00 3.989E-02 2.191E-02
4.00000E+00 3.944E-02 2.314E-02
5.00000E+00 4.002E-02 2.457E-02
6.00000E+00 4.101E-02 2.593E-02
8.00000E+00 4.347E-02 2.826E-02
1.00000E+01 4.609E-02 3.010E-02
1.50000E+01 5.218E-02 3.302E-02
2.00000E+01 5.700E-02 3.419E-02
71 58
1.00000E-03 3.187E+03 3.175E+03
1.50000E-03 1.424E+03 1.413E+03
1.58850E-03 1.264E+03 1.253E+03
1.58850E-03 1.597E+03 1.581E+03
1.61375E-03 2.302E+03 2.273E+03
1.63940E-03 3.442E+03 3.396E+03
1.63940E-03 3.935E+03 3.881E+03
2.00000E-03 3.452E+03 3.406E+03
2.02360E-03 3.352E+03 3.307E+03
